1.685e-003      4.249e-003      3.321e-003      9.999e-001      
1.579e-003      4.216e-003      3.617e-003      9.998e-001      
1.638e-003      4.225e-003      3.338e-003      9.999e-001      
1.705e-003      4.261e-003      3.317e-003      9.999e-001      
1.622e-003      4.212e-003      3.411e-003      9.998e-001      
1.642e-003      4.229e-003      3.403e-003      9.999e-001      
4.605e-005      2.091e-005      1.134e-004      5.477e-005      
